FullName,Name,LastWriteTime,LastAccessTime,Extension,Directory,Relevance,Open,Type
C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov\src_rarian_ui___init___py.html,src_rarian_ui___init___py.html,2021-07-24T23:36:30,2021-09-22T19:12:38,.html,C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov,1665.043326040018,True,html
C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov\keybd_open.png,keybd_open.png,2021-07-25T00:10:25,2021-09-22T19:12:38,.png,C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov,1665.043326040018,True,png
C:\Users\GiladHecht\Workspace\workspacesManager\appData\logs\log-2021-07-17T23-12-57.csv,log-2021-07-17T23-12-57.csv,2021-07-17T23:14:43,2021-10-30T23:58:48,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\appData\logs,1665.043326040018,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\executor\__pycache__\executor.cpython-38.pyc,executor.cpython-38.pyc,2021-07-24T23:49:53,2021-10-30T20:58:25,.pyc,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\executor\__pycache__,1665.043326040018,True,pyc
C:\Users\GiladHecht\Workspace\workspacesManager\.pytest_cache\v\cache\nodeids,nodeids,2021-10-30T21:11:00,2021-10-30T21:11:00,,C:\Users\GiladHecht\Workspace\workspacesManager\.pytest_cache\v\cache,1665.043326040018,True,
C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov\jquery.hotkeys.js,jquery.hotkeys.js,2021-07-25T00:10:25,2021-09-22T19:12:38,.js,C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov,1665.043326040018,True,js
C:\Users\GiladHecht\Workspace\workspacesManager\.coverage,.coverage,2021-07-25T00:10:25,2021-09-22T19:12:38,.coverage,C:\Users\GiladHecht\Workspace\workspacesManager,1665.043326040018,True,coverage
C:\Users\GiladHecht\Workspace\workspacesManager\appData,appData,2021-07-17T23:20:03,2021-10-31T00:29:27,,C:\Users\GiladHecht\Workspace\workspacesManager\appData,1665.043326040018,True,dir
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian.egg-info\top_level.txt,top_level.txt,2021-10-30T18:32:55,2021-10-30T18:32:55,.txt,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian.egg-info,1665.043326040018,True,txt
C:\Users\GiladHecht\Workspace\workspacesManager\appData\logs\log-2021-07-14T19-49-37.csv,log-2021-07-14T19-49-37.csv,2021-07-17T15:54:45,2021-10-30T18:38:16,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\appData\logs,1665.043326040018,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\__pycache__\powershellClient.cpython-38.pyc,powershellClient.cpython-38.pyc,2021-10-30T19:42:31,2021-10-30T20:58:26,.pyc,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\__pycache__,1665.043326040018,True,pyc
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\__pycache__\manager.cpython-310.pyc,manager.cpython-310.pyc,2021-10-31T00:52:56,2021-10-31T00:52:56,.pyc,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\__pycache__,1665.043326040018,True,pyc
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\executor\__init__.py,__init__.py,2021-10-31T00:44:33,2021-10-31T00:44:33,.py,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\executor,1513.675750945471,True,py
C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov\src_rarian_gatherer___init___py.html,src_rarian_gatherer___init___py.html,2021-07-24T23:36:29,2021-09-22T19:12:38,.html,C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov,1665.043326040018,True,html
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\executor\executor.py,executor.py,2021-10-31T00:44:33,2021-10-31T00:44:33,.py,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\executor,1513.675750945471,True,py
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\project\__pycache__,__pycache__,2021-10-31T00:44:46,2021-10-31T00:44:46,,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\project\__pycache__,1665.043326040018,True,dir
C:\Users\GiladHecht\Workspace\workspacesManager\appData\logs\log-2021-07-17T15-52-20.csv,log-2021-07-17T15-52-20.csv,2021-07-17T15:52:56,2021-10-30T23:58:48,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\appData\logs,1665.043326040018,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\project\__pycache__\project.cpython-38.pyc,project.cpython-38.pyc,2021-10-30T19:42:31,2021-10-30T20:58:26,.pyc,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\project\__pycache__,1665.043326040018,True,pyc
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\ui\__pycache__\cliClient.cpython-310.pyc,cliClient.cpython-310.pyc,2021-10-31T00:44:46,2021-10-31T00:44:46,.pyc,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\ui\__pycache__,1665.043326040018,True,pyc
C:\Users\GiladHecht\Workspace\workspacesManager\src\ui\cliClient.py,cliClient.py,2021-10-31T00:43:55,2021-10-31T00:43:55,.py,C:\Users\GiladHecht\Workspace\workspacesManager\src\ui,0.8301912159239956,False,py
C:\Users\GiladHecht\Workspace\workspacesManager\src\main.py,main.py,2021-10-31T00:43:55,2021-10-31T00:43:55,.py,C:\Users\GiladHecht\Workspace\workspacesManager\src,0.8301912159239956,False,py
